,dates,norte_grande,norte_chico,centro_sur,sur,austral
521,2013-10-31,16.7749996250495,15.6849996494129,13.5649996967986,11.5949997408316,8.2949998145923
522,2013-11-08,17.779999602586,15.1299996618181,14.4799996763468,12.2899997252971,6.77499984856695
523,2013-11-16,18.234999592416,15.6049996512011,15.044999663718,11.9199997335672,7.03999984264374
524,2013-11-24,19.4799995645881,16.1149996398017,14.3299996796995,12.3099997248501,6.83499984722584
525,2013-12-02,19.9049995550886,15.8999996446073,14.2999996803701,12.5949997184798,7.749999826774
526,2013-12-10,20.7649995358661,16.6799996271729,14.629999672994,13.4199997000396,7.31499983649701
527,2013-12-18,21.2749995244667,18.5749995848164,14.7249996708706,14.0799996852875,7.23499983828515
528,2013-12-26,22.0599995069206,19.9699995536357,16.7549996254966,16.2349996371195,7.46499983314425
529,2013-12-30,22.192499503959,17.9999995976686,17.5599996075034,15.8799996450543,7.749999826774
530,2014-01-08,22.5649994956329,18.0099995974451,17.5599996075034,15.4849996538833,8.21999981626868
531,2014-01-16,22.9549994869158,19.6199995614588,17.1899996157736,16.0399996414781,7.86499982420355
532,2014-01-24,23.8649994665757,20.7199995368719,18.4399995878339,16.6199996285141,8.84999980218709
533,2014-02-01,23.2899994794279,19.6874995599501,18.2049995930865,16.3049996355549,8.1249998183921
